lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.1189108910891089;0.006875845958269379;0.0008977605877958575;-0.005951479476900632;[28 2 30 7 2];[0.38872194594511034, 0.1, 0.1, 0.2243985204962944, 0.18687953355859524];false
0.1189108910891089;0.008206996896857225;0.000928194107752387;-0.007120723194229884;[2 28 2 28 2];[0.1577188660647707, 0.1875348578853466, 0.268826915064939, 0.28591936098494375, 0.1];false
0.1189108910891089;0.006050335236257914;0.0008565659556931736;-0.005229029460858581;[2 30 28 7 28];[0.2651248208424954, 0.1, 0.22452654391026006, 0.15317702703744093, 0.2571716082098036];true
0.1189108910891089;0.0075105744325207275;0.0007787810484417752;-0.006524879785725087;[30 30 28 2 28];[0.2558711230049247, 0.20611922062330174, 0.11855397185442644, 0.1835035564250555, 0.23595212809229152];false
0.1189108910891089;0.006528865584527189;0.000998496623922583;-0.005633780236769944;[28 2 30 25 30];[0.21197200890060244, 0.15108519265166862, 0.3029167275520065, 0.22360064406895208, 0.11042542682677034];false
0.1189108910891089;0.006050335236257914;0.0008565659556931736;-0.005229029460858581;[2 30 28 7 28];[0.2651248208424954, 0.1, 0.22452654391026006, 0.15317702703744093, 0.2571716082098036];false
0.12881188118811882;0.006459044989473119;0.000926461991190921;-0.0055077039417658;[16 17 17 26 2];[0.25337172964307886, 0.2743703546079178, 0.1, 0.2722579157490033, 0.1];false
0.12881188118811882;0.007701283488987232;0.0012145192375495018;-0.006552822167479877;[26 20 20 16 26];[0.23497402033446993, 0.17979464101877596, 0.17144421808458182, 0.20479478395602335, 0.20899233660614888];false
0.12881188118811882;0.009130813935220819;0.0017857477182664108;-0.007724631092529048;[7 7 25 17 7];[0.24518406413541494, 0.27389501595535937, 0.21302821528562066, 0.16789270462360512, 0.1];false
0.12881188118811882;0.007026290613398096;0.0010628726946790997;-0.005984310270446766;[20 26 17 2 7];[0.1, 0.27167569297885796, 0.2028167230306706, 0.2578321043197623, 0.1676754796707092];false
0.12881188118811882;0.009675136162941056;0.002025754926884804;-0.00816792237008329;[7 20 2 20 20];[0.16628368988238523, 0.2570701852460915, 0.1, 0.2657260579499893, 0.21092006692153395];false
0.12881188118811882;0.008679105379041248;0.001430464889321361;-0.0073768726147699845;[7 20 2 2 2];[0.2708814602299342, 0.20662001502675265, 0.25401393071718514, 0.1, 0.16848459402612806];false
0.12881188118811882;0.008336325296520694;0.0012221070269461563;-0.007105085647725607;[20 7 26 2 2];[0.2541239314073187, 0.1, 0.20178485750829261, 0.2602312617327348, 0.18385994935165395];false
0.12881188118811882;0.009465599825684384;0.0018933628288280648;-0.008002430477811047;[2 20 20 25 20];[0.22216004648416454, 0.15609726538150043, 0.2670869579188492, 0.1, 0.25465573021548593];false
0.12881188118811882;0.008574401672369022;0.0013524363486969483;-0.007295706992625772;[7 26 2 26 7];[0.15254353551978217, 0.2657975474613306, 0.1120342882411836, 0.19421558336253147, 0.27540904541517214];false
0.12881188118811882;0.008032572856588241;0.0015374088564065512;-0.006799845509201486;[2 20 7 7 2];[0.1, 0.27314999100261544, 0.2876175970214815, 0.1, 0.239232411975903];true
0.12881188118811882;0.007859056884262493;0.0012552014300747443;-0.00668503212515826;[2 2 26 2 7];[0.15265181328495134, 0.14390254911427092, 0.16656230930188623, 0.2575855017652306, 0.27929782653366086];false
0.12881188118811882;0.01049;0.0015288171393951617;-0.008941833554618504;[7 2 2 2 2];[0.1, 0.36395355395930706, 0.1, 0.17032346812866117, 0.2657229779120317];false
0.12881188118811882;0.008421160514579758;0.0016125503921558602;-0.007128699337385397;[7 2 20 7 20];[0.16442201350121913, 0.29574324300428995, 0.1, 0.1, 0.33983474349449094];false
0.12881188118811882;0.008433886383014453;0.0017032220531121203;-0.00712810637554904;[7 20 7 2 20];[0.44611434808521977, 0.1, 0.1, 0.18639263830151687, 0.16749301361326335];false
0.12881188118811882;0.007832288451321976;0.0012774816134686734;-0.006658841832085081;[7 26 26 2 7];[0.1, 0.23696464801486422, 0.21429741188823054, 0.20126417874325347, 0.24747376135365176];false
0.12881188118811882;0.009433133510816667;0.0014473393725760737;-0.008031599330490533;[7 2 7 2 2];[0.28183106378222234, 0.36120516405954917, 0.1, 0.1, 0.15696377215822854];false
0.12881188118811882;0.009851141615752838;0.0017015465510036322;-0.008363018120213218;[2 7 7 7 7];[0.2703622357992435, 0.23125024300504005, 0.23432274880158838, 0.1640647723941281, 0.1];false
0.12881188118811882;0.009586126313722462;0.0014416812703647952;-0.008165613673435579;[7 2 2 2 2];[0.34103298300734386, 0.1, 0.25511533191946933, 0.2038516850731868, 0.1];false
0.12881188118811882;0.00895170068325553;0.0014948316665478621;-0.007606063199384816;[7 7 2 2 7];[0.2508353419572672, 0.1, 0.24673411082792188, 0.24305273804021957, 0.15937780917459132];false
0.12881188118811882;0.008763907820555712;0.0017337137549034104;-0.007411689437419838;[2 7 20 7 7];[0.16437106358289727, 0.1687774550635474, 0.266505239814831, 0.1, 0.3003462415387243];false
0.12881188118811882;0.009381523725686422;0.0017467700666256131;-0.007948067267884645;[7 7 2 20 7];[0.14738120494503892, 0.28952378383810623, 0.18639892325892124, 0.11867943275683467, 0.25801665520109907];false
0.12881188118811882;0.0103079;0.0019706213734646313;-0.008726280563675498;[7 2 7 7 7];[0.2594737878978454, 0.1, 0.24059350452589776, 0.1997771646951073, 0.20015554288114956];false
0.12881188118811882;0.008329630745857408;0.0016298335668279251;-0.007046733412114476;[7 20 2 20 7];[0.16122734824367077, 0.1, 0.24626953616702654, 0.21024044484162283, 0.28226267074767986];false
0.12881188118811882;0.0094245410875149;0.001717122329051352;-0.007989362463262158;[7 2 7 7 7];[0.21940474463279952, 0.2585637968919584, 0.1, 0.2557268938296431, 0.16630456464559898];false
0.12881188118811882;0.009145086085965108;0.0016535304660735147;-0.007754095973667856;[7 2 7 2 7];[0.20239618557979341, 0.2087262455636139, 0.24655875135492258, 0.1, 0.24231881750167014];false
0.12881188118811882;0.008032572856588241;0.0015374088564065512;-0.006799845509201486;[2 20 7 7 2];[0.1, 0.27314999100261544, 0.2876175970214815, 0.1, 0.239232411975903];false
0.13871287128712873;0.008569023555587175;0.0018267832177741416;-0.007126991348708046;[20 24 2 14 14];[0.1, 0.23977157847886077, 0.15751951706111522, 0.31678001737527056, 0.1859288870847534];false
0.13871287128712873;0.00881655194244923;0.0016832104867768086;-0.007360099748058569;[20 14 26 5 14];[0.16331301669878281, 0.3526610416773399, 0.1690216644058269, 0.1, 0.21500427721805043];false
0.13871287128712873;0.009360308999087531;0.0021757838032864145;-0.007760104443035462;[20 14 14 20 14];[0.24424848605470897, 0.22615621496556484, 0.2725928514577765, 0.15700244752194972, 0.1];false
0.13871287128712873;0.009706062997736527;0.0021454543719319017;-0.008062104994280539;[14 20 14 5 14];[0.16790207470140453, 0.15803653393692646, 0.2940749678935292, 0.1, 0.27998642346813984];false
0.13871287128712873;0.009573506943662435;0.002149970916654488;-0.00794730966818679;[14 14 24 20 14];[0.17995443358538132, 0.24752961829110484, 0.2097848150233505, 0.1, 0.2627311331001634];false
0.13871287128712873;0.010865;0.0025224501759999996;-0.009007988346873663;[14 14 14 14 14];[0.18253949499547098, 0.2708624732432422, 0.1, 0.2586041651104151, 0.18799386665087173];false
0.13871287128712873;0.008980552533026988;0.0021059858007637247;-0.007442706968112058;[14 24 20 14 14];[0.23334995936545735, 0.2709473105318635, 0.1, 0.1, 0.29570273010267917];false
0.13871287128712873;0.010865000000000001;0.002524258564;-0.009007737500181783;[14 14 14 14 14];[0.2802873827987292, 0.23772529864657632, 0.28198731855469444, 0.1, 0.1];false
0.13871287128712873;0.010864999999999998;0.0025224501759999987;-0.009007988346873661;[14 14 14 14 14];[0.23957527636627754, 0.21354347843850702, 0.1629646548072537, 0.27430591422245154, 0.10961067616551014];false
0.13871287128712873;0.00977908807934319;0.0022268165305499403;-0.00811371457850554;[20 14 20 14 14];[0.1, 0.1, 0.18957651217514948, 0.23892982004697993, 0.37149366777787063];false
0.13871287128712873;0.009157041237291379;0.002161650431440105;-0.007586993016707931;[14 20 14 20 20];[0.22044471104260668, 0.1, 0.23501095901302574, 0.24106623453827558, 0.20347809540609196];false
0.13871287128712873;0.010063037031999674;0.002282696903880669;-0.008350524829606767;[20 14 14 14 14];[0.21385679146675346, 0.1, 0.23160732575465515, 0.24108619409979448, 0.21344968867879693];false
0.13871287128712873;0.009824222397561453;0.002304741427243191;-0.008141778999685087;[14 14 20 14 14];[0.33477520381178283, 0.18693995439800956, 0.18682060715105864, 0.19146423463914897, 0.1];false
0.13871287128712873;0.010865;0.002524258564;-0.009007737500181781;[14 14 14 14 14];[0.24236282836215725, 0.1782100097428843, 0.20817928860515164, 0.1, 0.2712478732898068];false
0.13871287128712873;0.0103079;0.002393714361328;-0.008546022601958364;[14 14 14 20 14];[0.31578914481204134, 0.1730183816045392, 0.1, 0.1, 0.31119247358341945];false
0.13871287128712873;0.009426190025464406;0.0022474155853743293;-0.007806910672911429;[14 20 14 20 14];[0.26264406603162405, 0.1, 0.25857656960299946, 0.1582678109020989, 0.22051155346327755];false
0.13871287128712873;0.009636178791021126;0.0022758706575851566;-0.007983824209090691;[14 20 14 14 14];[0.22890553298265515, 0.22057462017211904, 0.28844976657692967, 0.1, 0.16207008026829622];false
0.13871287128712873;0.009933450457030101;0.0023080396659504953;-0.008235398213238437;[14 20 20 20 20];[0.16721406264044128, 0.245463138320016, 0.10064311671156628, 0.2447158222722812, 0.24196386005569517];false
0.13871287128712873;0.009071003069584303;0.0022003844400859092;-0.007507516544728069;[20 14 20 14 20];[0.2437131861293945, 0.12899302597310194, 0.20821944701820902, 0.19303119416972644, 0.22604314670956813];false
0.13871287128712873;0.009709478463085314;0.002288092765339956;-0.0080452609095186;[14 20 14 14 14];[0.1, 0.207417256671098, 0.23741162097092808, 0.20543141823734595, 0.24973970412062801];false
0.1486138613861386;0.007033475279751133;0.0009466112518716285;-0.005847523806091156;[2 15 16 12 16];[0.22589189576280141, 0.3172239801601613, 0.1, 0.1, 0.2568841240770373];false
0.15851485148514852;0.008551017202229961;0.0015586813711502767;-0.006948479834310975;[18 18 5 26 18];[0.16999661777373315, 0.16114707248747207, 0.24421131122270184, 0.2883210929914241, 0.13632390552466883];false
0.15851485148514852;0.009978026175997207;0.0022234304387330215;-0.008043914092810762;[18 18 18 5 18];[0.24994681380454886, 0.1, 0.21919356957078343, 0.17570796830483204, 0.2551516483198357];false
0.15851485148514852;0.008506281109807107;0.0018522356796808754;-0.006864302359315002;[18 26 20 5 5];[0.11653711084733873, 0.29677591101903344, 0.11818165200891288, 0.29196125548117996, 0.17654407064353492];true
0.15851485148514852;0.00868925163273609;0.0014899957609167123;-0.00707568974390063;[18 5 26 26 5];[0.18558960626576138, 0.15419972852141, 0.27225910974670225, 0.2624584098493472, 0.12549314561677935];false
0.15851485148514852;0.007670608577554977;0.001322086072151235;-0.006245132920705506;[26 5 2 18 2];[0.16396627396942193, 0.16498728756641756, 0.1, 0.2876584432517154, 0.2833879952124452];false
0.15851485148514852;0.009286616936409534;0.0017394353611196508;-0.007538823893999215;[5 18 26 18 18];[0.1, 0.26699552807153226, 0.2160084479609522, 0.19943668993039876, 0.21755933403711675];false
0.15851485148514852;0.008506281109807107;0.0018522356796808754;-0.006864302359315002;[18 26 20 5 5];[0.11653711084733873, 0.29677591101903344, 0.11818165200891288, 0.29196125548117996, 0.17654407064353492];false
0.16841584158415843;0.008167141107986652;0.0014789218456132103;-0.0065425912976823574;[14 5 14 16 16];[0.29053426340552735, 0.1, 0.2008169861956321, 0.30864875039884054, 0.1];false
0.16841584158415843;0.008107112564219207;0.0015038405202996389;-0.006488475812064102;[25 24 16 16 25];[0.22273945681736337, 0.16807426721564325, 0.3378248834093638, 0.17136139255762958, 0.1];false
0.16841584158415843;0.008431963901425633;0.0014949736601450883;-0.006760110357640306;[24 16 25 16 24];[0.1, 0.16207242501081734, 0.1, 0.33572386794234743, 0.3022037070468353];false
0.16841584158415843;0.008934467814357928;0.0011828079396613677;-0.007230558303705768;[14 16 15 16 16];[0.22274938153540874, 0.1825699085913128, 0.2149582153736878, 0.1, 0.27972249449959075];false
0.16841584158415843;0.008960075136302674;0.001548681453343387;-0.007190234051254362;[16 14 16 15 14];[0.1, 0.26707354692646523, 0.1, 0.22878860215874136, 0.3041378509147934];false
0.16841584158415843;0.009583231243337155;0.002002990488966962;-0.007631927959510491;[14 14 14 15 24];[0.1, 0.3004392250524438, 0.33943915095623634, 0.16012162399131988, 0.1];false
0.16841584158415843;0.008502543903708623;0.0015020100236330205;-0.006817618534361283;[24 14 16 24 16];[0.17414160683481034, 0.158668685316316, 0.1, 0.2507906217649768, 0.3163990860838969];false
0.16841584158415843;0.008688349038331412;0.001469533115805317;-0.0069776007666297706;[16 24 14 16 14];[0.23935472302019672, 0.1, 0.18551517735602954, 0.21481835386817988, 0.2603117457555939];false
0.16841584158415843;0.008168815425279623;0.001368328408471361;-0.006562609320209284;[16 16 16 16 14];[0.1, 0.1, 0.18942521375283827, 0.3295573395059286, 0.2810174467412332];false
0.16841584158415843;0.009226916710730546;0.0013671171593933604;-0.007442713580722549;[24 14 16 16 16];[0.1, 0.30220887713852124, 0.3335221769716642, 0.1, 0.16426894588981455];false
0.16841584158415843;0.008019938109643767;0.0014361426762709239;-0.006427384305996154;[16 16 24 14 14];[0.1623117979920997, 0.3270031565158704, 0.1, 0.1, 0.31068504549202997];false
0.16841584158415843;0.008659344354664256;0.0015073869647334608;-0.006947105743347868;[24 14 16 16 24];[0.16918263454686627, 0.1, 0.1, 0.34643849457713527, 0.28437887087599845];false
0.16841584158415843;0.009556888977814676;0.0013519426447890662;-0.007719668919393985;[16 16 24 14 16];[0.1962299918522435, 0.22454277110872053, 0.16558866675134393, 0.12592518197987693, 0.287713388307815];false
0.16841584158415843;0.01004856590350664;0.0013709343693903702;-0.008125341154576162;[16 16 16 14 16];[0.1743944017687476, 0.1, 0.28920237284527694, 0.2177157590648963, 0.21868746632107916];false
0.16841584158415843;0.008862245256019275;0.0014574614570055612;-0.007124243165043508;[16 16 14 16 14];[0.2380538509712393, 0.1, 0.2265494910052381, 0.19601408075695442, 0.2393825772665682];false
0.16841584158415843;0.008579726204626041;0.001625093237827169;-0.006861072950010902;[14 14 14 16 16];[0.3321228609115732, 0.1, 0.17728348452148232, 0.23364705024206345, 0.15694660432488106];false
0.16841584158415843;0.008342801516623822;0.0014764871380095704;-0.00668907775409596;[16 16 14 24 24];[0.26488609352087417, 0.16735631343846333, 0.17854387030084412, 0.2860675707870543, 0.103146151952764];false
0.16841584158415843;0.009381139482079762;0.001347216909258769;-0.007574314311617698;[24 16 14 16 16];[0.1, 0.21506712726388896, 0.219663335562646, 0.1805733076788597, 0.2846962294946053];false
0.16841584158415843;0.007710023150621484;0.001403106803975847;-0.00617522769985217;[16 16 14 16 24];[0.20494571032134318, 0.19004969206357408, 0.25727894026051457, 0.1, 0.24772565735456825];true
0.16841584158415843;0.008170836100975508;0.0014013482481891756;-0.006558728618012228;[16 16 16 24 16];[0.1, 0.19134847468790184, 0.1530973985065704, 0.28155629359346884, 0.27399783321205895];false
0.16841584158415843;0.008087676676715644;0.0013984623758001367;-0.006490060584801847;[16 16 24 16 16];[0.1, 0.1, 0.2593804471241716, 0.2859840964715323, 0.2546354564042962];false
0.16841584158415843;0.009354717912795883;0.0014103303696940133;-0.007541713246606247;[16 16 14 14 16];[0.1, 0.1673362804575223, 0.1573900270459267, 0.24535186287517166, 0.3299218296213794];false
0.16841584158415843;0.008305304592271566;0.0017519383818542086;-0.006611505552767809;[16 14 14 24 24];[0.18145844421959811, 0.21987055756147061, 0.15240088497120394, 0.263645821116205, 0.18262429213152237];true
0.16841584158415843;0.007710023150621484;0.001403106803975847;-0.00617522769985217;[16 16 14 16 24];[0.20494571032134318, 0.19004969206357408, 0.25727894026051457, 0.1, 0.24772565735456825];false
0.16841584158415843;0.008305304592271566;0.0017519383818542086;-0.006611505552767809;[16 14 14 24 24];[0.18145844421959811, 0.21987055756147061, 0.15240088497120394, 0.263645821116205, 0.18262429213152237];false
0.1783168316831683;0.008906195110061426;0.001918404104500426;-0.006975986873880645;[20 20 17 23 20];[0.1, 0.26257602200545127, 0.1, 0.27585279119226924, 0.26157118680227953];false
0.1783168316831683;0.008638484519912764;0.0019500992040532403;-0.006750361818243183;[24 23 6 20 23];[0.2941641280232634, 0.1, 0.1, 0.1, 0.40583587197673665];true
0.1783168316831683;0.010490000000000001;0.0024048368588567375;-0.00819063354625733;[24 24 24 23 24];[0.21648057808874538, 0.23700678287048463, 0.2373112824899255, 0.1, 0.20920135655084454];false
0.1783168316831683;0.009054719643355073;0.0018429303723023266;-0.007111485219771017;[10 20 23 23 23];[0.20896003593703646, 0.20338356217928683, 0.2284424352488736, 0.1, 0.2592139666348031];false
