lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.049603960396039606;0.0034268388775936798;0.00017222252687089073;-0.0032483111782237043;[88 95 27 88 95];[0.3726850329085024, 0.1, 0.269726921127516, 0.1575880459639816, 0.1];false
0.049603960396039606;0.002263579014584317;0.00011585123352734325;-0.0021455498507918476;[95 66 27 27 88];[0.3487257763956736, 0.21960216031501825, 0.23167206328930817, 0.1, 0.1];false
0.049603960396039606;0.0025116321008661624;0.00010316975468795251;-0.002381927573179765;[66 95 88 12 95];[0.2868469736028052, 0.1, 0.3074633419438355, 0.20568968445335933, 0.1];false
0.049603960396039606;0.00309848083589269;0.00015034625022637856;-0.002937326145779259;[27 88 95 27 88];[0.3538694421987997, 0.1, 0.20694412596444461, 0.16662494000041433, 0.1725614918363414];false
0.049603960396039606;0.0022080152454326883;0.00011736511167699748;-0.0020926671702928908;[66 88 27 88 88];[0.3082959013449718, 0.24832037210362584, 0.16745454650621158, 0.1, 0.17592918004519076];false
0.049603960396039606;0.003059891117006811;0.00014586392898189438;-0.002900872970666183;[27 88 95 27 95];[0.34946221071343203, 0.1, 0.2654800102969699, 0.1850577789895981, 0.1];false
0.0595049504950495;0.002528296389169946;9.657292609888911e-5;-0.0023721036705088992;[85 70 44 24 59];[0.29487944823535645, 0.15781978237704736, 0.1, 0.1, 0.3473007693875962];true
0.0595049504950495;0.0027890249747436644;9.405509255722876e-5;-0.0026174674380656606;[70 66 44 51 95];[0.3185272926842924, 0.1, 0.1, 0.1, 0.3814727073157076];false
0.0595049504950495;0.0019515635103185631;0.00013741253546034924;-0.0018272590941291447;[24 54 85 95 95];[0.30065683412703176, 0.1, 0.30456344245057965, 0.1, 0.19477972342238856];true
0.0595049504950495;0.0020870496215007767;0.00015080080464903334;-0.001953886442677407;[39 51 54 95 67];[0.405016421793281, 0.26156747651307927, 0.11948054987358162, 0.1123472550940045, 0.10158829672605355];true
0.0595049504950495;0.0029305318960570884;9.676582434599304e-5;-0.0027503926950707266;[95 85 51 44 95];[0.31870928722752456, 0.17803094997293295, 0.1424559428610405, 0.15927561087900124, 0.20152820905950075];false
0.0595049504950495;0.002028484639175421;0.00012109501959981048;-0.0019005740079948354;[88 85 95 95 51];[0.312507262236238, 0.18827566806296353, 0.22114813360702404, 0.1, 0.17806893609377444];true
0.0595049504950495;0.002691071722236322;0.00013020608208170773;-0.0025231917261575956;[24 54 24 51 54];[0.29266685396806114, 0.15306450847805575, 0.1, 0.29360714069826677, 0.16066149685561634];true
0.0595049504950495;0.0026668737534742346;0.00010768175178635293;-0.0025017739654879362;[85 51 95 85 91];[0.3110419586510654, 0.18187312332129194, 0.1928441408687188, 0.1, 0.21424077715892392];true
0.0595049504950495;0.0042782665987116456;0.00020144202083824137;-0.0040117017590730825;[44 95 39 95 51];[0.4989814087603972, 0.1, 0.1, 0.2010185912396028, 0.1];true
0.0595049504950495;0.0033109098698951645;0.00012829858276603532;-0.0031062599411774035;[59 51 88 85 54];[0.3781304099925953, 0.1949726954092899, 0.15950822795646044, 0.1, 0.16738866664165436];true
0.0595049504950495;0.0031470846080204166;0.00012424212732536758;-0.0029524244725805337;[91 39 88 85 24];[0.3422604250158148, 0.1, 0.2563595750286694, 0.1, 0.2013799999555158];true
0.0595049504950495;0.0032803817357788907;0.00014166072473338024;-0.0030767532685741505;[85 91 51 95 54];[0.35675712189003705, 0.1606361568097207, 0.18349290447062883, 0.1, 0.19911381682961343];true
0.0595049504950495;0.0025316079674520234;0.0001357206631752894;-0.002372888709332517;[54 88 85 95 54];[0.35347779495280973, 0.1, 0.23945790956921284, 0.2070642954779775, 0.1];true
0.0595049504950495;0.003033945639934027;0.00013363131451876639;-0.0028454591300700535;[85 95 88 44 95];[0.34649904521859604, 0.1, 0.20709367837553544, 0.2464072764058685, 0.1];true
0.0595049504950495;0.0029850617754742952;0.00013081366701539306;-0.0027996517615202056;[88 95 85 54 88];[0.32463967106843883, 0.1680288342157757, 0.1, 0.23693395448122556, 0.17039754023456];true
0.0595049504950495;0.0032123240895760977;0.0001295181864219875;-0.003013467930380568;[91 54 54 85 51];[0.34935552904579636, 0.18546906770149701, 0.1, 0.16065570374967791, 0.20451969950302878];true
0.0595049504950495;0.002581744802371049;9.676521657833595e-5;-0.0024223601962929716;[85 44 54 59 51];[0.29485436299349577, 0.2724166369833505, 0.17310399855466468, 0.15962500146848904, 0.1];true
0.0595049504950495;0.0019077486644102305;0.00013909775549319573;-0.0017859511695229077;[75 51 67 91 53];[0.3386736489277881, 0.10838910189842932, 0.13468605996361743, 0.1989322946955882, 0.2193188945145769];false
0.0595049504950495;0.002528296389169946;9.657292609888911e-5;-0.0023721036705088992;[85 70 44 24 59];[0.29487944823535645, 0.15781978237704736, 0.1, 0.1, 0.3473007693875962];false
0.0595049504950495;0.0019515635103185631;0.00013741253546034924;-0.0018272590941291447;[24 54 85 95 95];[0.30065683412703176, 0.1, 0.30456344245057965, 0.1, 0.19477972342238856];false
0.0595049504950495;0.0020870496215007767;0.00015080080464903334;-0.001953886442677407;[39 51 54 95 67];[0.405016421793281, 0.26156747651307927, 0.11948054987358162, 0.1123472550940045, 0.10158829672605355];false
0.0595049504950495;0.002028484639175421;0.00012109501959981048;-0.0019005740079948354;[88 85 95 95 51];[0.312507262236238, 0.18827566806296353, 0.22114813360702404, 0.1, 0.17806893609377444];false
0.0595049504950495;0.002691071722236322;0.00013020608208170773;-0.0025231917261575956;[24 54 24 51 54];[0.29266685396806114, 0.15306450847805575, 0.1, 0.29360714069826677, 0.16066149685561634];false
0.0595049504950495;0.0026668737534742346;0.00010768175178635293;-0.0025017739654879362;[85 51 95 85 91];[0.3110419586510654, 0.18187312332129194, 0.1928441408687188, 0.1, 0.21424077715892392];false
0.0595049504950495;0.0042782665987116456;0.00020144202083824137;-0.0040117017590730825;[44 95 39 95 51];[0.4989814087603972, 0.1, 0.1, 0.2010185912396028, 0.1];false
0.0595049504950495;0.0033109098698951645;0.00012829858276603532;-0.0031062599411774035;[59 51 88 85 54];[0.3781304099925953, 0.1949726954092899, 0.15950822795646044, 0.1, 0.16738866664165436];false
0.0595049504950495;0.0031470846080204166;0.00012424212732536758;-0.0029524244725805337;[91 39 88 85 24];[0.3422604250158148, 0.1, 0.2563595750286694, 0.1, 0.2013799999555158];false
0.0595049504950495;0.0032803817357788907;0.00014166072473338024;-0.0030767532685741505;[85 91 51 95 54];[0.35675712189003705, 0.1606361568097207, 0.18349290447062883, 0.1, 0.19911381682961343];false
0.0595049504950495;0.0025316079674520234;0.0001357206631752894;-0.002372888709332517;[54 88 85 95 54];[0.35347779495280973, 0.1, 0.23945790956921284, 0.2070642954779775, 0.1];false
0.0595049504950495;0.003033945639934027;0.00013363131451876639;-0.0028454591300700535;[85 95 88 44 95];[0.34649904521859604, 0.1, 0.20709367837553544, 0.2464072764058685, 0.1];false
0.0595049504950495;0.0029850617754742952;0.00013081366701539306;-0.0027996517615202056;[88 95 85 54 88];[0.32463967106843883, 0.1680288342157757, 0.1, 0.23693395448122556, 0.17039754023456];false
0.0595049504950495;0.0032123240895760977;0.0001295181864219875;-0.003013467930380568;[91 54 54 85 51];[0.34935552904579636, 0.18546906770149701, 0.1, 0.16065570374967791, 0.20451969950302878];false
0.0595049504950495;0.002581744802371049;9.676521657833595e-5;-0.0024223601962929716;[85 44 54 59 51];[0.29485436299349577, 0.2724166369833505, 0.17310399855466468, 0.15962500146848904, 0.1];false
0.06940594059405941;0.0027185309003878626;0.00010960161004786563;-0.002522241703376432;[66 82 93 98 45];[0.2956531702433782, 0.31278228769344074, 0.1, 0.1, 0.19156454206318102];true
0.06940594059405941;0.00287844045560793;9.965140520706222e-5;-0.0026717431888325528;[12 70 50 83 39];[0.3357173379528727, 0.16964426433006197, 0.20602547404042765, 0.1, 0.18861292367663773];false
0.06940594059405941;0.0021262717831753335;0.00011380722707581215;-0.0019707969924638432;[91 91 12 67 39];[0.32757229751584244, 0.1, 0.18283029631031217, 0.1840857017805661, 0.20551170439327932];true
0.06940594059405941;0.002523360143490629;9.546441696846223e-5;-0.0023415981616211417;[83 12 39 66 70];[0.29430372562288654, 0.1, 0.19693193458833186, 0.3087643397887817, 0.1];true
0.06940594059405941;0.003039242912937907;0.0001332660039260464;-0.0028190519475199236;[91 12 24 83 39];[0.3544719982432828, 0.12285597435229938, 0.12481577554559706, 0.2661368017638055, 0.13171945009501537];true
0.06940594059405941;0.0036240812566674632;0.00016424315869081727;-0.0033611490373440813;[39 91 24 91 83];[0.42268267514199476, 0.20473504176337498, 0.1, 0.1, 0.17258228309463025];true
0.06940594059405941;0.0031500506438206424;0.00010376896633253655;-0.0029242162332545653;[12 83 59 67 91];[0.3425829955215489, 0.1, 0.17049351926987422, 0.1, 0.2869234852085769];false
0.06940594059405941;0.0028742071926668067;0.0001351065771330125;-0.002665342939931195;[66 83 91 24 24];[0.3282557323740072, 0.27915565863047964, 0.1, 0.19258860899551317, 0.1];true
0.06940594059405941;0.003330607145987283;0.00015354328427502143;-0.003088786408203731;[91 66 66 83 70];[0.380379984694756, 0.12589118825088141, 0.1802089516097747, 0.1473427007977804, 0.16617717464680756];true
0.06940594059405941;0.0026737762513564184;0.00010277526895835338;-0.0024810670814811057;[83 24 83 91 70];[0.30536503555920724, 0.1, 0.17310428514828569, 0.1, 0.3215306792925071];true
0.06940594059405941;0.0031092090069226907;0.00012126958054808903;-0.0028849946019903127;[91 67 70 50 67];[0.33814127318354437, 0.23885550014187032, 0.1, 0.1, 0.22300322667458533];true
0.06940594059405941;0.0027265132486990707;9.330550552493666e-5;-0.0025308010757573844;[91 24 24 67 50];[0.2965212886024003, 0.1, 0.20301694438634832, 0.18267638110644144, 0.21778538590480995];false
0.06940594059405941;0.0027185309003878626;0.00010960161004786563;-0.002522241703376432;[66 82 93 98 45];[0.2956531702433782, 0.31278228769344074, 0.1, 0.1, 0.19156454206318102];false
0.06940594059405941;0.0021262717831753335;0.00011380722707581215;-0.0019707969924638432;[91 91 12 67 39];[0.32757229751584244, 0.1, 0.18283029631031217, 0.1840857017805661, 0.20551170439327932];false
0.06940594059405941;0.002523360143490629;9.546441696846223e-5;-0.0023415981616211417;[83 12 39 66 70];[0.29430372562288654, 0.1, 0.19693193458833186, 0.3087643397887817, 0.1];false
0.06940594059405941;0.003039242912937907;0.0001332660039260464;-0.0028190519475199236;[91 12 24 83 39];[0.3544719982432828, 0.12285597435229938, 0.12481577554559706, 0.2661368017638055, 0.13171945009501537];false
0.06940594059405941;0.0036240812566674632;0.00016424315869081727;-0.0033611490373440813;[39 91 24 91 83];[0.42268267514199476, 0.20473504176337498, 0.1, 0.1, 0.17258228309463025];false
0.06940594059405941;0.0028742071926668067;0.0001351065771330125;-0.002665342939931195;[66 83 91 24 24];[0.3282557323740072, 0.27915565863047964, 0.1, 0.19258860899551317, 0.1];false
0.06940594059405941;0.003330607145987283;0.00015354328427502143;-0.003088786408203731;[91 66 66 83 70];[0.380379984694756, 0.12589118825088141, 0.1802089516097747, 0.1473427007977804, 0.16617717464680756];false
0.06940594059405941;0.0026737762513564184;0.00010277526895835338;-0.0024810670814811057;[83 24 83 91 70];[0.30536503555920724, 0.1, 0.17310428514828569, 0.1, 0.3215306792925071];false
0.06940594059405941;0.0031092090069226907;0.00012126958054808903;-0.0028849946019903127;[91 67 70 50 67];[0.33814127318354437, 0.23885550014187032, 0.1, 0.1, 0.22300322667458533];false
0.07930693069306931;0.00236348961786151;0.00012136347360684653;-0.00216642354595397;[98 84 66 76 50];[0.25704074147487876, 0.1507424636223227, 0.15262983536704416, 0.27200822674719727, 0.1675787327885571];true
0.07930693069306931;0.002544722811276034;9.568320329815648e-5;-0.0023353203144766354;[54 17 40 74 90];[0.29679528939538535, 0.2049813267787662, 0.14776681472154574, 0.2495173569867326, 0.10093921211757012];true
0.07930693069306931;0.002186746148393823;0.000125484974952223;-0.0020033701949482606;[75 13 40 50 74];[0.32167492621268357, 0.1, 0.3783250737873165, 0.1, 0.1];true
0.07930693069306931;0.0023393319290859176;0.00011701628131754228;-0.0021445264918054058;[94 74 93 12 75];[0.26716901885403355, 0.1, 0.2341201738234435, 0.19674014439066168, 0.20197066293186133];true
0.07930693069306931;0.0020890618660946414;9.557163629441246e-5;-0.0019158052883309156;[38 42 74 40 74];[0.2385863255019006, 0.16909663748404766, 0.2640958375815813, 0.11136750618405865, 0.21685369324841194];true
0.07930693069306931;0.002289928015578708;0.0001393469720913647;-0.002097269672497151;[76 40 42 94 38];[0.2615267263109534, 0.16031935564662977, 0.1, 0.1, 0.3781539180424168];true
0.07930693069306931;0.0020441004827749833;9.930933798204087e-5;-0.001874113228673362;[93 94 24 42 74];[0.23840686759680235, 0.1875602281619682, 0.22112769193411108, 0.2529052123071184, 0.1];true
0.07930693069306931;0.0022225738272758496;0.00013147971472584263;-0.0020358810661725473;[76 24 38 24 90];[0.2538343795426964, 0.210060717539215, 0.2176107305414472, 0.1, 0.21849417237664143];true
0.07930693069306931;0.002250121339721209;0.00014587968318504656;-0.0020601018526570595;[75 24 90 94 74];[0.3466524941798196, 0.20225524079740853, 0.1, 0.1, 0.25109226502277193];true
0.07930693069306931;0.0021387845003401967;0.00012016497172452173;-0.0019596341511200145;[75 93 74 76 94];[0.31461966759932286, 0.1729110691705421, 0.22220928712421714, 0.1902599761059179, 0.1];true
0.07930693069306931;0.0021379764100111108;0.00015035839816709287;-0.0019564955999763836;[24 38 93 38 74];[0.3145007958239351, 0.1, 0.16874921446391894, 0.3167499897121461, 0.1];true
0.07930693069306931;0.0026399049147079376;0.00015261702650055324;-0.0024184385706576407;[38 94 90 93 24];[0.30149667824439674, 0.1, 0.1, 0.2686550027854008, 0.22984831897020253];true
0.07930693069306931;0.0020942789911406394;9.604958458984477e-5;-0.001920570754590133;[38 76 24 93 38];[0.23918215979221555, 0.2279131597624951, 0.1834962839923029, 0.17041555549693768, 0.17899284095604887];true
0.07930693069306931;0.0026084525526058207;0.00014887118770127164;-0.0023897776698349315;[38 38 24 94 93];[0.2979045857247397, 0.19042019581275738, 0.1311226290384565, 0.1899750051575958, 0.19057758426645077];true
0.07930693069306931;0.00236348961786151;0.00012136347360684653;-0.00216642354595397;[98 84 66 76 50];[0.25704074147487876, 0.1507424636223227, 0.15262983536704416, 0.27200822674719727, 0.1675787327885571];false
0.07930693069306931;0.002544722811276034;9.568320329815648e-5;-0.0023353203144766354;[54 17 40 74 90];[0.29679528939538535, 0.2049813267787662, 0.14776681472154574, 0.2495173569867326, 0.10093921211757012];false
0.07930693069306931;0.002186746148393823;0.000125484974952223;-0.0020033701949482606;[75 13 40 50 74];[0.32167492621268357, 0.1, 0.3783250737873165, 0.1, 0.1];false
0.07930693069306931;0.0023393319290859176;0.00011701628131754228;-0.0021445264918054058;[94 74 93 12 75];[0.26716901885403355, 0.1, 0.2341201738234435, 0.19674014439066168, 0.20197066293186133];false
0.07930693069306931;0.0020890618660946414;9.557163629441246e-5;-0.0019158052883309156;[38 42 74 40 74];[0.2385863255019006, 0.16909663748404766, 0.2640958375815813, 0.11136750618405865, 0.21685369324841194];false
0.07930693069306931;0.002289928015578708;0.0001393469720913647;-0.002097269672497151;[76 40 42 94 38];[0.2615267263109534, 0.16031935564662977, 0.1, 0.1, 0.3781539180424168];false
0.07930693069306931;0.0020441004827749833;9.930933798204087e-5;-0.001874113228673362;[93 94 24 42 74];[0.23840686759680235, 0.1875602281619682, 0.22112769193411108, 0.2529052123071184, 0.1];false
0.07930693069306931;0.0022225738272758496;0.00013147971472584263;-0.0020358810661725473;[76 24 38 24 90];[0.2538343795426964, 0.210060717539215, 0.2176107305414472, 0.1, 0.21849417237664143];false
0.07930693069306931;0.002250121339721209;0.00014587968318504656;-0.0020601018526570595;[75 24 90 94 74];[0.3466524941798196, 0.20225524079740853, 0.1, 0.1, 0.25109226502277193];false
0.07930693069306931;0.0021387845003401967;0.00012016497172452173;-0.0019596341511200145;[75 93 74 76 94];[0.31461966759932286, 0.1729110691705421, 0.22220928712421714, 0.1902599761059179, 0.1];false
0.07930693069306931;0.0021379764100111108;0.00015035839816709287;-0.0019564955999763836;[24 38 93 38 74];[0.3145007958239351, 0.1, 0.16874921446391894, 0.3167499897121461, 0.1];false
0.07930693069306931;0.0026399049147079376;0.00015261702650055324;-0.0024184385706576407;[38 94 90 93 24];[0.30149667824439674, 0.1, 0.1, 0.2686550027854008, 0.22984831897020253];false
0.07930693069306931;0.0020942789911406394;9.604958458984477e-5;-0.001920570754590133;[38 76 24 93 38];[0.23918215979221555, 0.2279131597624951, 0.1834962839923029, 0.17041555549693768, 0.17899284095604887];false
0.07930693069306931;0.0026084525526058207;0.00014887118770127164;-0.0023897776698349315;[38 38 24 94 93];[0.2979045857247397, 0.19042019581275738, 0.1311226290384565, 0.1899750051575958, 0.19057758426645077];false
0.0892079207920792;0.0024661790216426636;0.00012085348714703734;-0.002235395230512018;[64 22 49 91 30];[0.2682087027343843, 0.22978411325233003, 0.1, 0.2105579398151678, 0.19144924419811793];true
0.0892079207920792;0.0021403773543706324;0.00013268608808966793;-0.0019376020908402631;[49 46 19 94 49];[0.2496358006030595, 0.22553721036745808, 0.1, 0.2563366577617141, 0.16849033126776836];true
